,codigo_ocorrencia,classificacao,tipo,localidade,uf,pais,aerodromo,dia_ocorrencia,horario,sera_investigada,comando_investigador,status_investigacao,numero_relatorio,relatorio_publicado,dia_publicacao,quantidade_recomendacoes,aeronaves_envolvidas,saida_pista,dia_extracao,fase_operacao
447,53262,INCIDENTE GRAVE,COLISÃO EM VOO COM OBSTÁCULO,IBATEGUARA,AL,BRASIL,****,2015-05-20,15:10:00,SIM,SERIPA-2,ATIVA,IG-076/CENIPA/2015,,,0,1,,2016-07-30,ARREMETIDA NO AR
448,44780,ACIDENTE,FALHA DO MOTOR EM VOO,BOA ESPERANCA,PR,BRASIL,****,2011-07-10,20:00:00,***,SERIPA-5,,,,,0,1,,2016-07-30,CIRCUITO DE TRÁFEGO
449,46844,ACIDENTE,PERDA DE CONTROLE NO SOLO,GURUPA,PA,BRASIL,SNGU,2012-12-22,19:00:00,SIM,SERIPA-1,FINALIZADA,OF Nº 1/SI/2067 DE 4/3/2013,,,0,1,,2016-07-30,PARTIDA DO MOTOR
450,40107,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,GURUPA,PA,BRASIL,****,2010-01-12,14:30:00,SIM,SERIPA-1,FINALIZADA,A-505/CENIPA/2016,1.0,2016-03-18,0,1,,2016-07-30,POUSO
451,32635,ACIDENTE,POUSO SEM TREM,NOVA OLINDA DO NORTE,AM,BRASIL,SWNO,2007-03-14,20:50:00,SIM,SERIPA-7,ATIVA,A DEFINIR,,,0,1,,2016-07-30,POUSO
452,50974,ACIDENTE,PERDA DE CONTROLE EM VOO,CORGUINHO,MS,BRASIL,SSKG,2014-04-04,12:00:00,SIM,SERIPA-4,ATIVA,A-068/CENIPA/2014,,,0,1,,2016-07-30,APROXIMAÇÃO FINAL
453,52283,ACIDENTE,PERDA DE CONTROLE EM VOO,BARREIRAS,BA,BRASIL,****,2014-07-24,13:30:00,***,SERIPA-2,,,,,0,1,,2016-07-30,NAVEGAÇÃO A BAIXA ALTURA
454,46378,INCIDENTE GRAVE,POUSO EM LOCAL NÃO PREVISTO,BARREIRAS,BA,BRASIL,****,2012-09-22,16:40:00,SIM,CENIPA,ATIVA,A DEFINIR,,,0,1,,2016-07-30,POUSO
455,53181,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,COLIDER,MT,BRASIL,****,2015-03-29,20:17:00,***,SERIPA-6,,,,,0,1,,2016-07-30,MANOBRA
456,27375,ACIDENTE,FALHA DO MOTOR EM VOO,IGREJA NOVA,AL,BRASIL,****,2006-07-29,19:40:00,SIM,SERIPA-2,ATIVA,A DEFINIR,,,0,1,,2016-07-30,INDETERMINADA
457,51716,ACIDENTE,FALHA DO MOTOR EM VOO,NOVO AIRAO,AM,BRASIL,****,2014-07-16,15:15:00,SIM,SERIPA-7,FINALIZADA,A-126/CENIPA/2014,1.0,2015-04-24,0,1,,2016-07-30,CRUZEIRO
458,50091,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,CORUMBA,MS,BRASIL,****,2013-10-19,11:05:00,SIM,SERIPA-6,ATIVA,A-188/CENIPA/2013,,,0,1,,2016-07-30,DESCIDA
459,44944,ACIDENTE,COLISÃO DE AERONAVES EM VOO,CORUMBA,MS,BRASIL,****,2011-06-10,20:30:00,SIM,SERIPA-4,FINALIZADA,A-026/CENIPA/2013,1.0,2013-07-30,4,2,,2016-07-30,CRUZEIRO
460,44536,ACIDENTE,PERDA DE CONTROLE NO SOLO,CORUMBA,MS,BRASIL,****,2011-05-14,19:35:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,DECOLAGEM
461,53497,ACIDENTE,PERDA DE CONTROLE EM VOO,CORUMBA,MS,BRASIL,****,2015-10-06,12:00:00,SIM,SERIPA-4,ATIVA,A-134/CENIPA/2015,,,0,1,,2016-07-30,DECOLAGEM
462,51071,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,ARARAQUARA,SP,BRASIL,SBAQ,2014-02-13,17:45:00,SIM,SERIPA-4,ATIVA,IG-033/CENIPA/2014,,,0,1,,2016-07-30,CIRCUITO DE TRÁFEGO
463,53237,ACIDENTE,PERDA DE CONTROLE EM VOO,ARARAQUARA,SP,BRASIL,****,2015-04-28,21:00:00,***,SERIPA-4,,,,,0,1,,2016-07-30,DESCIDA
464,43451,ACIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,ARARAQUARA,SP,BRASIL,SBAQ,2010-11-05,22:36:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,1.0,2016-07-30,DECOLAGEM
465,45569,ACIDENTE,FALHA DO MOTOR EM VOO,COSTA RICA,MS,BRASIL,****,2012-02-24,10:50:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,CRUZEIRO
466,38425,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,NITEROI,RJ,BRASIL,****,2009-08-27,15:00:00,SIM,SERIPA-3,FINALIZADA,A-025/CENIPA/2012,1.0,2012-03-22,3,1,,2016-07-30,POUSO
467,46450,INCIDENTE GRAVE,POUSO SEM TREM,NOVO ARIPUANA,AM,BRASIL,****,2012-09-24,13:30:00,SIM,SERIPA-7,FINALIZADA,IG-085/CENIPA/2013,1.0,2014-10-02,0,1,,2016-07-30,POUSO
468,28636,ACIDENTE,COLISÃO COM OBSTÁCULO NO SOLO,COXIM,MS,BRASIL,****,2007-03-28,17:00:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,CORRIDA APÓS POUSO
469,26902,ACIDENTE,FOGO NO SOLO,COXIM,MS,BRASIL,****,2006-03-09,13:30:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,INDETERMINADA
470,45942,INCIDENTE GRAVE,COM TREM DE POUSO,ARARAS,SP,BRASIL,SDAA,2012-06-19,13:40:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,DECOLAGEM
471,53148,ACIDENTE,PERDA DE CONTROLE NO SOLO,ARARAS,SP,BRASIL,SDEH,2015-03-12,12:40:00,SIM,SERIPA-4,FINALIZADA,A-037/CENIPA/2015,1.0,2015-10-19,0,1,,2016-07-30,POUSO
472,43901,ACIDENTE,FALHA DO MOTOR EM VOO,ARARAS,SP,BRASIL,****,2011-02-19,18:20:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,SUBIDA
473,45167,ACIDENTE,FALHA DO MOTOR EM VOO,CONFRESA,MT,BRASIL,SJHG,2011-11-01,09:15:00,SIM,SERIPA-6,FINALIZADA,ENCERRADA NO RAI,,,0,1,,2016-07-30,DECOLAGEM
474,53231,ACIDENTE,PERDA DE CONTROLE EM VOO,CONFRESA,MT,BRASIL,****,2015-04-23,12:30:00,SIM,SERIPA-6,FINALIZADA,A-063/CENIPA/2015,1.0,2016-02-15,0,1,,2016-07-30,MANOBRA
475,50991,ACIDENTE,INDETERMINADA,COTRIGUACU,MT,BRASIL,****,2014-02-24,09:00:00,SIM,SERIPA-6,FINALIZADA,ENCERRADA NO RAI,,,0,1,,2016-07-30,INDETERMINADA
476,31875,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,CUIABA,MT,BRASIL,****,2008-02-17,13:00:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,1.0,2016-07-30,DECOLAGEM
477,45267,ACIDENTE,FALHA DO MOTOR EM VOO,CUIABA,MT,BRASIL,****,2011-11-12,20:00:00,SIM,SERIPA-6,ATIVA,A-586/CENIPA/2016,,,0,1,,2016-07-30,SUBIDA
478,44001,INCIDENTE GRAVE,COM TREM DE POUSO,CUIABA,MT,BRASIL,****,2011-03-05,13:30:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,,2016-07-30,CORRIDA APÓS POUSO
479,40652,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,CUIABA,MT,BRASIL,SJCY,2010-04-30,19:00:00,SIM,SERIPA-6,FINALIZADA,ENCERRADA NO RAI,,,0,1,1.0,2016-07-30,CORRIDA APÓS POUSO
480,49751,ACIDENTE,PERDA DE CONTROLE NO SOLO,CUIABA,MT,BRASIL,SJCY,2013-09-18,11:30:00,SIM,SERIPA-6,FINALIZADA,A-167/CENIPA/2013,1.0,2014-04-28,0,1,,2016-07-30,POUSO
481,27410,INCIDENTE GRAVE,COM TREM DE POUSO,PARINTINS,AM,BRASIL,SWPI,2006-07-03,10:40:00,SIM,SERIPA-7,ATIVA,A DEFINIR,,,0,1,,2016-07-30,INDETERMINADA
482,44606,ACIDENTE,PERDA DE CONTROLE EM VOO,DIAMANTINO,MT,BRASIL,****,2011-06-05,19:30:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,,2016-07-30,ESPECIALIZADA
483,53178,ACIDENTE,PERDA DE CONTROLE EM VOO,DIAMANTINO,MT,BRASIL,****,2015-03-23,17:15:00,SIM,SERIPA-6,ATIVA,A-042/CENIPA/2015,,,0,1,,2016-07-30,MANOBRA
484,32035,ACIDENTE,FALHA DO MOTOR EM VOO,DIAMANTINO,MT,BRASIL,****,2008-03-30,10:30:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,,2016-07-30,DECOLAGEM
485,46444,ACIDENTE,COLISÃO COM OBSTÁCULO NO SOLO,PAUINI,AM,BRASIL,SWUI,2012-08-22,18:51:00,SIM,SERIPA-7,FINALIZADA,A-049/CENIPA/2013,1.0,2013-09-19,3,1,,2016-07-30,POUSO
486,43732,INCIDENTE GRAVE,COLISÃO COM OBSTÁCULO NO SOLO,PAUINI,AM,BRASIL,SWUI,2011-01-27,21:30:00,SIM,SERIPA-7,FINALIZADA,IG-024/CENIPA/2011,1.0,2011-06-30,1,1,,2016-07-30,CORRIDA APÓS POUSO
487,53491,ACIDENTE,FALHA DO MOTOR EM VOO,PAUINI,AM,BRASIL,****,2015-09-30,14:30:00,SIM,SERIPA-7,ATIVA,A-131/CENIPA/2015,,,0,1,,2016-07-30,CRUZEIRO
488,47647,ACIDENTE,FALHA DE SISTEMA / COMPONENTE,ARAGUARI,MG,BRASIL,SNAG,2013-02-16,20:45:00,***,SERIPA-3,,,,,0,1,,2016-07-30,DECOLAGEM
489,53180,ACIDENTE,FALHA DO MOTOR EM VOO,ARAGUARI,MG,BRASIL,****,2015-03-28,18:52:00,SIM,SERIPA-3,FINALIZADA,A-048/CENIPA/2015,1.0,2016-07-07,0,1,,2016-07-30,SUBIDA
490,27489,ACIDENTE,FALHA DO MOTOR EM VOO,ARAGUARI,MG,BRASIL,****,2006-08-16,16:50:00,SIM,SERIPA-3,ATIVA,A DEFINIR,,,0,1,,2016-07-30,INDETERMINADA
491,35255,ACIDENTE,FALHA DO MOTOR EM VOO,CAMAQUA,RS,BRASIL,****,2009-02-19,12:30:00,SIM,SERIPA-5,FINALIZADA,A-073/CENIPA/2010,1.0,2010-09-24,1,1,,2016-07-30,NAVEGAÇÃO A BAIXA ALTURA
492,31038,ACIDENTE,COM TREM DE POUSO,CAMAQUA,RS,BRASIL,****,2007-11-07,18:00:00,SIM,SERIPA-5,ATIVA,A DEFINIR,,,0,1,,2016-07-30,CORRIDA APÓS POUSO
493,45856,INCIDENTE GRAVE,COM HÉLICE,PRESIDENTE FIGUEIREDO,AM,BRASIL,****,2012-05-16,19:30:00,SIM,SERIPA-7,FINALIZADA,IG-113/CENIPA/2013,1.0,2014-10-02,0,1,,2016-07-30,CRUZEIRO
494,53254,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,CAMBARA,PR,BRASIL,****,2015-05-20,14:00:00,SIM,SERIPA-5,FINALIZADA,A-075/CENIPA/2015,1.0,2015-11-16,1,1,,2016-07-30,NAVEGAÇÃO A BAIXA ALTURA
495,45596,ACIDENTE,PERDA DE CONTROLE EM VOO,ELISEU MARTINS,PI,BRASIL,****,2012-03-06,12:30:00,SIM,SERIPA-2,FINALIZADA,A-040/CENIPA/2013,1.0,2013-11-30,2,1,,2016-07-30,CRUZEIRO
496,53374,ACIDENTE,FALHA DO MOTOR EM VOO,ITAITUBA,PA,BRASIL,****,2015-07-14,19:30:00,SIM,SERIPA-1,FINALIZADA,A-102/CENIPA/2015,1.0,2016-06-16,0,1,,2016-07-30,CRUZEIRO
497,52941,ACIDENTE,COLISÃO COM OBSTÁCULO NO SOLO,ITAITUBA,PA,BRASIL,SNXR,2014-01-12,20:30:00,SIM,SERIPA-1,ATIVA,A-012/CENIPA/2014,,,0,1,1.0,2016-07-30,DECOLAGEM
498,51532,ACIDENTE,FOGO NO SOLO,ITAITUBA,PA,BRASIL,****,2014-06-07,13:00:00,SIM,SERIPA-1,FINALIZADA,A-106/CENIPA/2014,1.0,2015-04-24,0,1,,2016-07-30,DECOLAGEM
499,45058,ACIDENTE,FALHA DE SISTEMA / COMPONENTE,ITAITUBA,PA,BRASIL,****,2011-09-26,18:03:00,SIM,SERIPA-1,ATIVA,A-510/CENIPA/2016,,,0,1,,2016-07-30,DECOLAGEM
500,51009,ACIDENTE,PERDA DE CONTROLE EM VOO,ITAITUBA,PA,BRASIL,****,2014-04-30,22:15:00,SIM,SERIPA-1,FINALIZADA,A-087/CENIPA/2014,1.0,2015-08-23,0,1,,2016-07-30,ARREMETIDA NO AR
501,50321,ACIDENTE,INDETERMINADA,ITAITUBA,PA,BRASIL,****,2013-10-29,12:25:00,SIM,SERIPA-1,FINALIZADA,A-196/CENIPA/2013,1.0,2015-06-03,0,1,,2016-07-30,CRUZEIRO
502,42919,ACIDENTE,FALHA DO MOTOR EM VOO,ITAITUBA,PA,BRASIL,****,2010-09-15,18:10:00,SIM,SERIPA-1,FINALIZADA,A-086/CENIPA/2011,1.0,2011-09-23,9,1,,2016-07-30,CRUZEIRO
503,29858,ACIDENTE,OUTROS TIPOS,ITAITUBA,PA,BRASIL,****,2007-07-13,15:30:00,SIM,SERIPA-1,ATIVA,A DEFINIR,,,0,1,,2016-07-30,DECOLAGEM
504,43473,INCIDENTE GRAVE,COLISÃO COM OBSTÁCULO NO SOLO,ITAITUBA,PA,BRASIL,SBIH,2010-12-13,19:25:00,SIM,SERIPA-1,ATIVA,A DEFINIR,,,0,1,1.0,2016-07-30,CORRIDA APÓS POUSO
505,36138,INCIDENTE GRAVE,COLISÃO COM OBSTÁCULO NO SOLO,ITAITUBA,PA,BRASIL,****,2009-03-16,17:30:00,SIM,SERIPA-1,ATIVA,A DEFINIR,,,0,1,,2016-07-30,CORRIDA APÓS POUSO
506,36676,ACIDENTE,FALHA DE SISTEMA / COMPONENTE,ITAITUBA,PA,BRASIL,****,2009-03-30,18:20:00,SIM,SERIPA-1,ATIVA,A DEFINIR,,,0,1,,2016-07-30,SUBIDA
507,34755,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,FELIZ NATAL,MT,BRASIL,****,2007-12-17,18:00:00,SIM,SERIPA-6,FINALIZADA,A-018/CENIPA/2009,1.0,2008-10-07,4,1,,2016-07-30,NAVEGAÇÃO A BAIXA ALTURA
508,43043,ACIDENTE,PERDA DE CONTROLE EM VOO,CAMBE,PR,BRASIL,****,2010-09-11,21:13:00,***,SERIPA-5,,,,,0,1,,2016-07-30,OUTRA FASE
509,34656,ACIDENTE,CFIT - COLISÃO EM VOO CONTROLADO COM O TERRENO,ITUPIRANGA,PA,BRASIL,****,2008-12-11,12:30:00,SIM,SERIPA-1,FINALIZADA,A-013/CENIPA/2011,1.0,2011-06-27,1,1,,2016-07-30,MANOBRA
510,53340,ACIDENTE,OUTROS TIPOS,CAUCAIA,CE,BRASIL,****,2015-06-26,20:25:00,SIM,SERIPA-2,ATIVA,A-092/CENIPA/2015,,,0,1,,2016-07-30,PAIRADO
511,53360,ACIDENTE,FALHA DO MOTOR EM VOO,CAUCAIA,CE,BRASIL,****,2015-07-10,18:00:00,SIM,SERIPA-2,ATIVA,A-100/CENIPA/2015,,,0,1,,2016-07-30,DESCIDA
512,53489,ACIDENTE,POUSO SEM TREM,JACAREACANGA,PA,BRASIL,SBEK,2015-09-22,22:15:00,SIM,SERIPA-1,FINALIZADA,A-127/CENIPA/2015,1.0,2016-04-22,0,1,,2016-07-30,POUSO
513,50972,ACIDENTE,FALHA DO MOTOR EM VOO,JACAREACANGA,PA,BRASIL,****,2014-03-18,15:50:00,SIM,SERIPA-1,FINALIZADA,A-059CENIPA2014,1.0,2016-03-07,1,1,,2016-07-30,DESCIDA
514,38677,ACIDENTE,FALHA DO MOTOR EM VOO,JACAREACANGA,PA,BRASIL,SBEK,2009-10-28,11:32:00,SIM,SERIPA-1,FINALIZADA,A-030/CENIPA/2012,1.0,2012-03-22,2,1,,2016-07-30,CIRCUITO DE TRÁFEGO
515,44404,INCIDENTE GRAVE,ESTOURO DE PNEU,JACAREACANGA,PA,BRASIL,****,2011-04-20,10:00:00,SIM,SERIPA-1,ATIVA,A DEFINIR,,,0,1,1.0,2016-07-30,DECOLAGEM
516,46438,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,ARTUR NOGUEIRA,SP,BRASIL,****,2012-10-02,11:10:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,MANOBRA
517,52282,ACIDENTE,FALHA DO MOTOR EM VOO,BOA VISTA DO TUPIM,BA,BRASIL,****,2014-09-15,18:15:00,***,SERIPA-2,,,,,0,1,,2016-07-30,CRUZEIRO
518,43832,ACIDENTE,PERDA DE CONTROLE EM VOO,PARATY,RJ,BRASIL,SDTK,2011-01-30,22:30:00,SIM,SERIPA-3,ATIVA,A DEFINIR,,,0,1,,2016-07-30,POUSO
519,32379,ACIDENTE,DESORIENTAÇÃO ESPACIAL,PARATY,RJ,BRASIL,****,2008-04-30,22:59:00,SIM,SERIPA-3,ATIVA,A-013/CENIPA/2013,,,1,1,,2016-07-30,SUBIDA
520,50132,ACIDENTE,CFIT - COLISÃO EM VOO CONTROLADO COM O TERRENO,PARATY,RJ,BRASIL,****,2013-11-10,17:00:00,SIM,SERIPA-3,ATIVA,A-204/CENIPA/2013,,,0,1,,2016-07-30,SUBIDA
521,38915,INCIDENTE GRAVE,COM TREM DE POUSO,SAO GABRIEL DA CACHOEIRA,AM,BRASIL,SWQE,2009-10-07,20:05:00,SIM,SERIPA-7,ATIVA,IG-530/CENIPA/2016,,,0,1,,2016-07-30,POUSO
522,45579,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,CAMPOS LINDOS,TO,BRASIL,****,2012-01-28,18:35:00,SIM,SERIPA-6,FINALIZADA,A-520/CENIPA/2016,1.0,2016-07-13,0,1,,2016-07-30,POUSO
523,47980,ACIDENTE,FALHA DO MOTOR EM VOO,FIGUEIRAO,MS,BRASIL,****,2013-04-25,12:15:00,SIM,SERIPA-4,FINALIZADA,A-082/CENIPA/2013,1.0,2013-09-02,0,1,,2016-07-30,CRUZEIRO
524,29535,ACIDENTE,PERDA DE CONTROLE EM VOO,ARUJA,SP,BRASIL,****,2007-06-15,16:45:00,SIM,SERIPA-4,FINALIZADA,A-594/CENIPA/2014,1.0,2014-10-01,0,1,,2016-07-30,DECOLAGEM
525,46178,ACIDENTE,PERDA DE CONTROLE NO SOLO,GENERAL CARNEIRO,MT,BRASIL,****,2012-07-07,09:20:00,SIM,SERIPA-6,FINALIZADA,ENCERRADA NO RAI,,,0,1,,2016-07-30,POUSO
526,65312,ACIDENTE,CFIT - COLISÃO EM VOO CONTROLADO COM O TERRENO,CABECEIRAS,GO,BRASIL,,2015-02-11,11:18:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,,2016-07-30,ESPECIALIZADA
527,46581,ACIDENTE,PERDA DE CONTROLE EM VOO,CAMPINA GRANDE DO SUL,PR,BRASIL,****,2012-10-18,21:00:00,***,SERIPA-5,,,,,0,1,,2016-07-30,MANOBRA
528,53225,ACIDENTE,PERDA DE CONTROLE NO SOLO,CAMPINA GRANDE DO SUL,PR,BRASIL,SBBI,2015-04-05,11:10:00,SIM,SERIPA-5,FINALIZADA,A-055/CENIPA/2015,1.0,2015-11-16,2,1,,2016-07-30,POUSO
529,52652,ACIDENTE,FALHA DO MOTOR EM VOO,CAMPINA GRANDE DO SUL,PR,BRASIL,****,2014-10-27,16:30:00,SIM,SERIPA-5,FINALIZADA,A-179/CENIPA/2014,1.0,2015-06-03,0,1,,2016-07-30,MANOBRA
530,46612,ACIDENTE,COM TREM DE POUSO,CAMPINA GRANDE,PB,BRASIL,****,2012-11-23,14:47:00,***,SERIPA-2,,,,,0,1,,2016-07-30,CORRIDA APÓS POUSO
531,46853,ACIDENTE,POUSO SEM TREM,CAMPINA GRANDE,PB,BRASIL,SBJP,2013-01-25,14:20:00,SIM,SERIPA-2,FINALIZADA,A-120/CENIPA/2013,1.0,2013-09-19,5,1,,2016-07-30,POUSO
532,50919,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,CAMPO BONITO,PR,BRASIL,****,2014-04-06,10:25:00,SIM,SERIPA-5,FINALIZADA,A-069/CENIPA/2014,1.0,2014-10-14,0,1,,2016-07-30,CIRCUITO DE TRÁFEGO
533,53149,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,TABATINGA,AM,BRASIL,SBTT,2015-03-11,23:25:00,SIM,SERIPA-7,ATIVA,A-036/CENIPA/2015,,,0,1,,2016-07-30,CIRCUITO DE TRÁFEGO
534,34082,ACIDENTE,FALHA DO MOTOR EM VOO,BOQUIRA,BA,BRASIL,SNBO,2008-08-05,16:05:00,SIM,SERIPA-2,FINALIZADA,A-082/CENIPA/2010,1.0,2010-11-12,1,1,,2016-07-30,CRUZEIRO
535,52538,ACIDENTE,COLISÃO COM OBSTÁCULO NO SOLO,BOQUIRA,BA,BRASIL,SNBO,2014-10-01,14:30:00,SIM,SERIPA-2,FINALIZADA,A-166/CENIPA/2014,1.0,2015-05-22,1,1,1.0,2016-07-30,POUSO
536,38375,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,CACHOEIRA ALTA,GO,BRASIL,****,2009-06-29,20:10:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,,2016-07-30,CORRIDA APÓS POUSO
537,43721,ACIDENTE,COM TREM DE POUSO,CRATEUS,CE,BRASIL,SNWS,2010-12-15,09:00:00,SIM,SERIPA-2,FINALIZADA,A-047/CENIPA/2013,1.0,2013-08-28,4,1,,2016-07-30,CORRIDA APÓS POUSO
538,38816,ACIDENTE,COLISÃO COM OBSTÁCULO NO SOLO,TAPAUA,AM,BRASIL,****,2009-11-28,14:30:00,SIM,SERIPA-7,FINALIZADA,A-564/CENIPA/2015,1.0,2016-04-22,0,1,,2016-07-30,CORRIDA APÓS POUSO
539,44231,INCIDENTE GRAVE,COM TREM DE POUSO,CARUARU,PE,BRASIL,****,2011-02-11,21:45:00,SIM,SERIPA-2,ATIVA,A DEFINIR,,,0,1,,2016-07-30,TÁXI
540,47132,INCIDENTE GRAVE,POUSO SEM TREM,CARUARU,PE,BRASIL,SNRU,2013-03-10,12:30:00,SIM,SERIPA-2,FINALIZADA,IG-048/CENIPA/2013,1.0,2013-08-26,0,1,,2016-07-30,POUSO
541,45222,INCIDENTE GRAVE,TRÁFEGO AÉREO,CARUARU,PE,BRASIL,****,2011-08-21,11:46:00,SIM,SERIPA-2,ATIVA,IG-594/CENIPA/2016,,,0,2,,2016-07-30,POUSO
542,48014,ACIDENTE,PERDA DE CONTROLE NO SOLO,CARUARU,PE,BRASIL,SNRU,2013-05-11,11:30:00,SIM,SERIPA-2,FINALIZADA,A-096/CENIPA/2013,1.0,2013-07-29,0,1,,2016-07-30,ARREMETIDA NO SOLO
543,44579,ACIDENTE,PERDA DE CONTROLE EM VOO,CARUARU,PE,BRASIL,****,2011-06-04,13:00:00,SIM,SERIPA-2,FINALIZADA,A-533/CENIPA/2015,1.0,2015-07-07,1,1,,2016-07-30,CIRCUITO DE TRÁFEGO
544,45755,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,CARUARU,PE,BRASIL,SNRU,2012-04-04,10:45:00,SIM,SERIPA-2,FINALIZADA,IG-100/CENIPA/2013,1.0,2014-10-20,0,1,,2016-07-30,POUSO
545,52813,ACIDENTE,POUSO BRUSCO,ATIBAIA,SP,BRASIL,SDTB,2014-12-20,21:00:00,***,SERIPA-4,,,,,0,1,,2016-07-30,POUSO
546,47048,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,ATIBAIA,SP,BRASIL,SDVH,2013-02-23,17:00:00,SIM,SERIPA-4,FINALIZADA,IG-038/CENIPA/2013,1.0,2013-07-08,0,1,1.0,2016-07-30,DECOLAGEM
547,52833,ACIDENTE,PERDA DE CONTROLE NO SOLO,ATIBAIA,SP,BRASIL,SDTB,2014-12-16,17:30:00,SIM,SERIPA-4,ATIVA,A-200/CENIPA/2014,,,0,1,1.0,2016-07-30,DECOLAGEM
548,38335,INCIDENTE GRAVE,POUSO SEM TREM,ATIBAIA,SP,BRASIL,SDTB,2009-07-14,20:00:00,SIM,SERIPA-4,FINALIZADA,IG-082/CENIPA/2012,1.0,2012-08-07,3,1,,2016-07-30,POUSO
549,53103,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,ATIBAIA,SP,BRASIL,SDTB,2011-11-24,12:40:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,POUSO
550,46253,ACIDENTE,FALHA DE SISTEMA / COMPONENTE,ATIBAIA,SP,BRASIL,SDTB,2012-08-16,14:45:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,DECOLAGEM
551,44140,ACIDENTE,PERDA DE CONTROLE EM VOO,ATIBAIA,SP,BRASIL,****,2011-03-27,20:15:00,SIM,SERIPA-4,FINALIZADA,A-584/CENIPA/2014,1.0,2014-08-15,1,1,,2016-07-30,DECOLAGEM
552,46336,ACIDENTE,PERDA DE CONTROLE NO SOLO,ATIBAIA,SP,BRASIL,****,2012-08-17,18:10:00,SIM,SERIPA-4,FINALIZADA,A-549/CENIPA/2015,1.0,2015-11-16,0,1,,2016-07-30,ARREMETIDA NO SOLO
553,52696,INCIDENTE GRAVE,PERDA DE CONTROLE EM VOO,ATIBAIA,SP,BRASIL,SDTB,2014-10-28,18:20:00,SIM,SERIPA-4,FINALIZADA,IG-181/CENIPA/2014,1.0,2015-04-30,0,1,,2016-07-30,DECOLAGEM
554,50353,ACIDENTE,PERDA DE CONTROLE EM VOO,ATIBAIA,SP,BRASIL,SDVH,2013-12-07,20:30:00,***,SERIPA-4,,,,,0,1,,2016-07-30,POUSO
555,45403,ACIDENTE,OUTROS TIPOS,ATIBAIA,SP,BRASIL,SDTB,2011-07-30,20:30:00,SIM,SERIPA-4,FINALIZADA,A-608/CENIPA/2014,1.0,2015-03-06,0,1,,2016-07-30,TÁXI
556,50976,ACIDENTE,PANE SECA,ATIBAIA,SP,BRASIL,SDVH,2014-03-02,16:20:00,SIM,SERIPA-4,FINALIZADA,A-046/CENIPA/2014,1.0,2014-10-17,0,1,,2016-07-30,DECOLAGEM
557,40554,ACIDENTE,PERDA DE CONTROLE EM VOO,RESENDE,RJ,BRASIL,****,2010-04-27,18:47:00,SIM,SERIPA-3,FINALIZADA,A-114/CENIPA/2012,1.0,2012-10-17,8,1,,2016-07-30,MANOBRA
558,48630,ACIDENTE,FALHA DO MOTOR EM VOO,RESENDE,RJ,BRASIL,SDRS,2013-05-30,16:15:00,SIM,SERIPA-3,FINALIZADA,A-104/CENIPA/2013,1.0,2014-06-16,0,1,,2016-07-30,DECOLAGEM
559,46919,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,RESENDE,RJ,BRASIL,SDRS,2013-01-30,14:15:00,SIM,SERIPA-3,ATIVA,IG-022/CENIPA/2013,,,0,1,1.0,2016-07-30,CORRIDA APÓS POUSO
